,geo_id,Unnamed: 0,demographics.P_ENGLISH,demographics.P_NON_ENGLISH,demographics.P_AGE_LT5,demographics.P_AGE_LT18,demographics.P_AGE_GT17,demographics.P_AGE_GT64,demographics.P_HLI_OTHER_LI,demographics.P_LOWINC,demographics.PCT_MINORITY,demographics.P_EDU_LTHS,demographics.P_LIMITED_ENG_HH,demographics.P_EMP_STAT_UNEMPLOYED,demographics.P_DISABILITY,demographics.P_MALES,demographics.P_FEMALES,demographics.LIFEEXP,demographics.PER_CAP_INC,demographics.HSHOLDS,demographics.P_OWN_OCCUPIED,main.RAW_D_PEOPCOLOR,main.RAW_D_INCOME,main.RAW_D_UNDER5,main.RAW_D_OVER64,main.RAW_D_UNEMPLOYED,main.RAW_D_LIFEEXP,main.RAW_E_DIESEL,main.RAW_E_CANCER,main.RAW_E_TRAFFIC,main.RAW_E_O3,main.RAW_E_PM25,main.RAW_E_RSEI_AIR,main.stateAbbr,main.stateName,main.totalPop,main.NUM_AIRPOLL,main.NUM_BROWNFIELD,main.NUM_HOSPITAL,main.statLayerCount,main.statLayerZeroPopCount,main.weightLayerCount,main.distance,main.unit,main.areatype,main.statlevel,main.placename,extras.RAW_HI_LIFEEXPPCT,extras.RAW_HI_ASTHMA,extras.RAW_HI_DISABILITYPCT,extras.RAW_CG_NOHINCPCT,extras.RAW_CI_FLOOD,extras.RAW_CI_FLOOD30,extras.RAW_CI_FIRE,extras.RAW_CI_FIRE30
1485,6037406601.0,1485,48,52,5,21,79,17,0,22,82,10,7.0,8,15,49,51,81,36554,1432,82,82%,22%,5%,17%,8%,17%,0.336,30.0,170.0,82.1,11.1,1100.0,CA,CALIFORNIA,5122.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"West Covina, CA",17%,8.2,13.8%,4%,3%,4%,0%,0%
1486,6037203900.0,1486,12,88,9,27,73,12,0,43,97,43,15.0,5,12,55,45,78,18899,715,38,97%,43%,9%,12%,5%,20%,0.517,40.0,3500.0,66.8,11.2,1700.0,CA,CALIFORNIA,3181.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",20%,9.0,11%,15%,11%,12%,0%,0%
1487,6037910002.0,1487,42,58,8,32,68,9,0,55,77,34,9.0,8,12,51,49,78,17682,1990,64,77%,55%,8%,9%,8%,19%,0.041,20.0,27.0,77.0,6.55,660.0,CA,CALIFORNIA,7639.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Sun Village, CA",19%,11.0,11.1%,13%,13%,15%,77%,83%
1488,6037104201.0,1488,19,81,5,22,78,14,0,32,99,43,11.0,6,13,54,46,84,25113,916,79,99%,32%,5%,14%,6%,14%,0.252,30.0,1300.0,80.1,8.5,330.0,CA,CALIFORNIA,4599.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",14%,9.9,12.2%,7%,34%,37%,100%,100%
1489,6037401500.0,1489,72,28,9,25,75,11,7,27,70,9,6.0,12,14,47,53,80,32141,1779,67,70%,27%,9%,11%,12%,18%,0.289,30.0,260.0,87.2,10.8,400.0,CA,CALIFORNIA,5876.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"La Verne, CA",18%,9.3,12.4%,3%,32%,39%,0%,6%
1490,6037121101.0,1490,13,87,6,16,84,8,2,27,83,32,20.0,8,12,51,49,76,27255,949,39,83%,27%,6%,8%,8%,22%,0.262,30.0,2200.0,76.7,9.11,470.0,CA,CALIFORNIA,3088.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",22%,9.1,10.9%,17%,21%,25%,100%,100%
1491,6037221304.0,1491,16,84,8,24,76,13,4,65,97,39,35.0,8,17,50,50,77,18973,1160,7,97%,65%,8%,13%,8%,21%,0.465,40.0,260.0,63.7,10.7,1100.0,CA,CALIFORNIA,3849.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",21%,10.2,15.7%,18%,0%,1%,0%,0%
1492,6037555202.0,1492,67,33,5,27,73,15,0,14,51,5,0.0,7,7,45,55,83,47031,1082,90,51%,14%,5%,15%,7%,15%,0.405,30.0,730.0,61.4,10.9,1800.0,CA,CALIFORNIA,3829.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Long Beach, CA",15%,8.4,6.3%,3%,20%,30%,0%,0%
1493,6037183101.0,1493,46,54,5,14,86,16,0,26,68,17,15.0,5,14,55,45,80,55705,1095,56,68%,26%,5%,16%,5%,18%,0.36,30.0,280.0,74.0,10.3,740.0,CA,CALIFORNIA,2442.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,8.7,12.8%,5%,5%,6%,0%,5%
1494,6037700801.0,1494,56,44,1,9,91,39,0,30,23,6,18.0,9,23,43,57,0,88696,2202,40,23%,30%,1%,39%,9%,,0.362,30.0,340.0,63.6,10.2,820.0,CA,CALIFORNIA,3687.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Beverly Hills, CA",,9.1,22.7%,5%,23%,26%,0%,0%
1495,6037402405.0,1495,26,74,7,25,75,15,0,42,99,40,18.0,5,9,51,49,80,21261,557,81,99%,42%,7%,15%,5%,18%,0.31,30.0,2300.0,85.4,11.1,510.0,CA,CALIFORNIA,2324.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Pomona, CA",18%,10.2,8.6%,16%,52%,55%,100%,100%
1496,6037481102.0,1496,27,73,7,24,76,12,0,31,88,15,35.0,3,5,52,48,83,33414,1281,12,88%,31%,7%,12%,3%,15%,0.39,40.0,590.0,77.0,10.6,820.0,CA,CALIFORNIA,3863.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"San Gabriel, CA",15%,7.1,4.7%,17%,8%,9%,0%,0%
1497,6037199700.0,1497,29,71,4,14,86,17,0,55,87,42,17.0,3,16,55,45,79,26628,1213,21,87%,55%,4%,17%,3%,19%,1.22,40.0,4200.0,67.7,10.9,1100.0,CA,CALIFORNIA,2940.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",19%,8.8,15.2%,13%,12%,14%,0%,0%
1498,6037238000.0,1498,67,33,6,20,80,16,0,14,98,19,4.0,13,25,54,46,74,33506,2311,57,98%,14%,6%,16%,13%,24%,0.443,30.0,260.0,59.3,10.8,2400.0,CA,CALIFORNIA,6169.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",24%,12.3,23.7%,5%,2%,3%,0%,0%
1499,6037554404.0,1499,46,54,7,25,75,11,0,33,87,20,3.0,3,10,44,56,75,23067,1326,21,87%,33%,7%,11%,3%,23%,0.414,30.0,2900.0,62.0,11.3,2400.0,CA,CALIFORNIA,4669.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Bellflower, CA",23%,9.5,9.8%,12%,19%,21%,0%,0%
1500,6037124201.0,1500,23,77,5,16,84,10,2,26,81,27,18.0,7,9,54,46,81,25304,1069,54,81%,26%,5%,10%,7%,17%,0.33,30.0,260.0,72.9,9.49,570.0,CA,CALIFORNIA,3496.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",17%,8.8,8.8%,11%,3%,3%,0%,0%
1501,6037211804.0,1501,23,77,4,22,78,10,0,51,91,18,29.0,13,10,44,56,80,24078,1309,0,91%,51%,4%,10%,13%,18%,0.454,40.0,220.0,65.2,10.7,940.0,CA,CALIFORNIA,3113.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,7.1,10%,16%,15%,15%,0%,0%
1502,6037238310.0,1502,26,74,8,30,70,8,0,49,99,48,20.0,4,10,49,51,75,15801,1374,5,99%,49%,8%,8%,4%,23%,0.479,30.0,1400.0,60.6,11.0,2100.0,CA,CALIFORNIA,5207.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",23%,12.0,9.6%,20%,4%,4%,0%,0%
1503,6037543701.0,1503,30,70,5,24,76,12,0,21,93,21,6.0,7,8,48,52,78,28372,676,82,93%,21%,5%,12%,7%,20%,0.467,30.0,120.0,56.8,10.3,4500.0,CA,CALIFORNIA,3307.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Carson, CA",20%,7.9,7.1%,9%,0%,0%,0%,0%
1504,6037900805.0,1504,68,32,3,27,73,20,0,34,60,25,3.0,6,15,50,50,74,22498,1597,73,60%,34%,3%,20%,6%,25%,0.0999,20.0,100.0,74.5,6.56,2400.0,CA,CALIFORNIA,5592.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Lancaster, CA",25%,10.3,15.3%,3%,2%,2%,0%,0%
1505,6037301502.0,1505,21,79,3,20,80,15,3,50,22,14,38.0,12,18,46,54,82,24286,2394,7,22%,50%,3%,15%,12%,16%,0.347,30.0,280.0,73.9,9.71,620.0,CA,CALIFORNIA,7204.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Glendale, CA",16%,10.4,17.5%,6%,4%,6%,100%,100%
1506,6037231710.0,1506,19,81,6,24,76,6,0,62,100,51,18.0,8,16,52,48,76,15235,1250,6,100%,62%,6%,6%,8%,22%,0.459,40.0,400.0,62.3,11.0,1400.0,CA,CALIFORNIA,4163.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",22%,11.9,14.8%,22%,0%,0%,0%,0%
1507,6037310400.0,1507,60,40,7,20,80,17,0,19,38,5,5.0,5,12,48,52,80,48569,1249,57,38%,19%,7%,17%,5%,18%,0.261,30.0,1400.0,75.5,9.37,740.0,CA,CALIFORNIA,3269.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Burbank, CA",18%,8.5,10.7%,4%,28%,29%,100%,100%
1508,6037670701.0,1508,66,34,4,21,79,23,0,8,53,3,9.0,5,8,52,48,81,58414,2206,90,53%,8%,4%,23%,5%,17%,0.543,20.0,260.0,55.5,9.44,2300.0,CA,CALIFORNIA,6939.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Rancho Palos Verdes, CA",17%,8.1,7.3%,2%,6%,8%,0%,0%
1509,6037221500.0,1509,34,66,6,24,76,16,0,57,87,37,22.0,9,19,50,50,80,16698,1059,20,87%,57%,6%,16%,9%,18%,0.463,40.0,5000.0,63.3,10.8,1100.0,CA,CALIFORNIA,3542.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,11.1,17.9%,14%,3%,5%,0%,0%
1510,6037113101.0,1510,71,29,4,17,83,25,0,22,43,10,3.0,7,15,46,54,80,43248,1152,88,43%,22%,4%,25%,7%,18%,0.164,30.0,270.0,73.8,8.2,17.0,CA,CALIFORNIA,3580.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,8.7,14.1%,1%,6%,8%,82%,82%
1511,6037123303.0,1511,31,69,6,18,82,12,4,39,73,27,22.0,10,15,52,48,84,22694,893,33,73%,39%,6%,12%,10%,14%,0.338,30.0,140.0,73.4,9.32,510.0,CA,CALIFORNIA,2996.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",14%,9.8,14.5%,17%,7%,19%,0%,0%
1512,6037301501.0,1512,27,73,2,13,87,24,0,13,21,9,21.0,4,15,43,57,82,41453,570,80,21%,13%,2%,24%,4%,16%,0.336,30.0,240.0,74.2,9.68,610.0,CA,CALIFORNIA,1867.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Glendale, CA",16%,9.0,14.2%,0%,0%,0%,100%,100%
1513,6037480802.0,1513,34,66,4,16,84,22,0,32,93,25,15.0,3,10,50,50,80,30602,1127,70,93%,32%,4%,22%,3%,17%,0.412,40.0,360.0,72.5,10.8,930.0,CA,CALIFORNIA,3247.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Alhambra, CA",17%,7.4,9.8%,7%,12%,12%,0%,0%
1514,6037106113.0,1514,31,69,3,23,77,12,0,20,84,24,10.0,8,11,50,50,80,32856,992,82,84%,20%,3%,12%,8%,18%,0.216,30.0,930.0,80.9,8.32,190.0,CA,CALIFORNIA,3797.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,8.6,10.8%,8%,8%,10%,100%,100%
1515,6037123010.0,1515,12,88,5,27,73,10,0,54,85,42,23.0,4,16,48,52,77,18290,1005,33,85%,54%,5%,10%,4%,21%,0.283,30.0,310.0,74.5,9.32,480.0,CA,CALIFORNIA,4112.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",21%,10.1,14.9%,15%,2%,2%,0%,0%
1516,6037190902.0,1516,28,72,3,17,83,11,0,33,72,19,28.0,6,16,55,45,79,28205,1536,6,72%,33%,3%,11%,6%,19%,0.412,30.0,840.0,66.5,10.4,810.0,CA,CALIFORNIA,3711.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",19%,9.2,15.1%,19%,1%,2%,0%,0%
1517,6037212102.0,1517,28,72,10,26,74,20,8,64,88,21,43.0,6,17,52,48,0,27356,1188,1,88%,64%,10%,20%,6%,,0.489,40.0,570.0,65.2,10.7,990.0,CA,CALIFORNIA,2574.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",,8.6,15.1%,11%,56%,59%,0%,0%
1518,6037125600.0,1518,74,26,8,21,79,17,0,16,50,5,2.0,8,9,48,52,82,73283,1243,50,50%,16%,8%,17%,8%,16%,0.316,30.0,1300.0,70.6,9.76,620.0,CA,CALIFORNIA,2983.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",16%,8.8,8.3%,5%,35%,35%,38%,39%
1519,6037480102.0,1519,37,63,5,20,80,18,0,25,82,10,17.0,5,10,50,50,84,35491,1313,63,82%,25%,5%,18%,5%,13%,0.354,40.0,230.0,78.0,10.5,820.0,CA,CALIFORNIA,4388.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Temple City, CA",13%,7.0,9.9%,9%,2%,3%,0%,0%
1520,6037272201.0,1520,56,44,2,11,89,12,9,24,51,16,11.0,6,8,55,45,81,51530,1026,18,51%,24%,2%,12%,6%,17%,0.397,30.0,350.0,59.8,9.95,1000.0,CA,CALIFORNIA,2017.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",17%,9.0,7.6%,18%,1%,2%,0%,0%
1521,6037203720.0,1521,13,87,3,28,72,12,0,49,99,46,14.0,9,13,51,49,79,17687,1019,28,99%,49%,3%,12%,9%,19%,0.552,40.0,500.0,67.1,11.0,1300.0,CA,CALIFORNIA,3882.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",19%,10.2,13%,16%,10%,11%,0%,0%
1522,6037237500.0,1522,22,78,4,26,74,10,0,67,99,48,19.0,4,12,51,49,80,14211,796,13,99%,67%,4%,10%,4%,18%,0.48,40.0,280.0,61.1,11.0,1900.0,CA,CALIFORNIA,2987.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,11.9,11.8%,13%,2%,3%,0%,0%
1523,6037900102.0,1523,73,27,7,19,81,27,0,44,45,30,15.0,10,24,54,46,0,19452,279,62,45%,44%,7%,27%,10%,,0.0482,20.0,0.76,73.3,6.36,370.0,CA,CALIFORNIA,761.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles County, CA",,11.7,22.2%,4%,10%,10%,15%,46%
1524,6037540800.0,1524,60,40,11,29,71,8,0,26,99,28,5.0,8,13,51,49,76,30286,1456,69,99%,26%,11%,8%,8%,22%,0.436,30.0,280.0,59.6,11.1,7500.0,CA,CALIFORNIA,5364.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"West Rancho Dominguez, CA",22%,11.2,11.4%,5%,2%,3%,0%,0%
1525,6037602103.0,1525,29,71,3,22,78,11,0,50,96,30,14.0,16,8,44,56,76,21532,1768,21,96%,50%,3%,11%,16%,22%,0.446,30.0,1200.0,58.0,10.4,2600.0,CA,CALIFORNIA,5408.0,0.0,29.0,2.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Hawthorne, CA",22%,10.6,7.8%,15%,7%,8%,0%,0%
1526,6037195600.0,1526,45,55,4,14,86,20,1,46,67,24,15.0,4,8,48,52,81,40617,1205,31,67%,46%,4%,20%,4%,17%,0.484,40.0,840.0,67.0,10.7,960.0,CA,CALIFORNIA,2760.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",17%,9.0,7.7%,21%,14%,14%,0%,0%
1527,6037602104.0,1527,29,71,8,28,72,7,15,37,94,28,11.0,11,9,55,45,83,23307,1813,22,94%,37%,8%,7%,11%,15%,0.443,30.0,1600.0,58.1,10.5,2700.0,CA,CALIFORNIA,6051.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Hawthorne, CA",15%,10.3,7.8%,11%,4%,4%,0%,0%
1528,6037203300.0,1528,23,77,3,26,74,7,4,33,97,48,22.0,6,11,53,47,70,15556,423,25,97%,33%,3%,7%,6%,28%,0.524,40.0,2800.0,67.7,11.0,1100.0,CA,CALIFORNIA,1863.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",28%,10.6,15%,10%,17%,20%,0%,0%
1529,6037408006.0,1529,36,64,7,24,76,13,0,26,95,10,11.0,6,11,44,56,84,31018,1020,48,95%,26%,7%,13%,6%,13%,0.323,40.0,150.0,81.4,11.3,1100.0,CA,CALIFORNIA,3708.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"West Covina, CA",13%,7.5,9.9%,7%,3%,3%,0%,2%
1530,6037403802.0,1530,61,39,5,22,78,14,0,34,73,14,6.0,6,13,50,50,78,34411,2164,57,73%,34%,5%,14%,6%,20%,0.363,30.0,260.0,86.6,10.6,750.0,CA,CALIFORNIA,6681.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Charter Oak, CA",20%,9.1,12.3%,6%,4%,4%,100%,100%
1531,6037531602.0,1531,15,85,9,28,72,10,0,50,100,46,25.0,5,14,51,49,77,16957,1028,24,100%,50%,9%,10%,5%,21%,0.526,40.0,1100.0,67.4,11.3,1800.0,CA,CALIFORNIA,4109.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"East Los Angeles, CA",21%,9.7,12.5%,9%,2%,2%,0%,0%
1532,6037123902.0,1532,53,47,4,23,77,8,0,32,56,4,6.0,13,6,47,53,79,37405,1084,38,56%,32%,4%,8%,13%,19%,0.371,30.0,3000.0,71.7,9.54,580.0,CA,CALIFORNIA,2791.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",19%,9.2,5.8%,10%,13%,19%,0%,0%
1533,6037401901.0,1533,60,40,0,1,99,0,0,19,62,1,0.0,11,4,41,59,0,8204,97,4,62%,19%,0%,0%,11%,,0.406,30.0,130.0,88.8,10.9,510.0,CA,CALIFORNIA,3752.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Claremont, CA",,10.5,4%,3%,1%,1%,1%,2%
1534,6037576602.0,1534,76,24,1,7,93,12,0,30,47,6,5.0,6,16,52,48,77,49618,2779,15,47%,30%,1%,12%,6%,21%,0.46,20.0,580.0,56.8,10.2,4000.0,CA,CALIFORNIA,4876.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,9035.0,tract,blockgroup,"Long Beach, CA",21%,9.2,15.8%,4%,4%,4%,0%,0%
1535,6037229420.0,1535,15,85,11,31,69,4,0,61,99,49,22.0,12,11,57,43,75,15134,1029,29,99%,61%,11%,4%,12%,23%,0.424,40.0,130.0,62.4,11.2,1800.0,CA,CALIFORNIA,4249.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",23%,11.0,9.5%,19%,1%,1%,0%,0%
1536,6037224020.0,1536,22,78,11,31,69,2,0,66,95,45,22.0,7,12,51,49,76,16881,905,4,95%,66%,11%,2%,7%,22%,0.539,40.0,2000.0,64.1,11.0,1300.0,CA,CALIFORNIA,2652.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",22%,10.7,10.5%,20%,5%,7%,0%,0%
1537,6037543703.0,1537,38,62,7,19,81,15,0,20,91,22,14.0,11,13,49,51,79,31812,1047,67,91%,20%,7%,15%,11%,19%,0.504,20.0,240.0,56.4,10.1,5900.0,CA,CALIFORNIA,3864.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Carson, CA",19%,8.1,12.4%,8%,13%,14%,0%,0%
1538,6037237201.0,1538,23,77,4,22,78,9,0,55,98,42,19.0,12,13,52,48,80,18797,1021,41,98%,55%,4%,9%,12%,18%,0.48,40.0,380.0,61.1,10.9,1700.0,CA,CALIFORNIA,4088.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",18%,10.7,12.1%,13%,0%,0%,0%,0%
1539,6037910716.0,1539,51,49,7,25,75,9,4,23,89,23,7.0,7,13,51,49,84,31241,1801,76,89%,23%,7%,9%,7%,14%,0.0904,20.0,140.0,78.3,6.73,1700.0,CA,CALIFORNIA,6460.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Palmdale, CA",14%,10.5,12.3%,10%,2%,2%,100%,100%
1540,6037236400.0,1540,86,14,4,19,81,17,22,18,90,2,0.0,4,8,43,57,81,58908,2089,52,90%,18%,4%,17%,4%,17%,0.407,30.0,130.0,60.9,10.6,1200.0,CA,CALIFORNIA,4346.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",17%,10.6,8%,8%,5%,5%,0%,0%
1541,6037121221.0,1541,19,81,4,18,82,14,0,25,84,26,9.0,4,7,53,47,78,26214,517,79,84%,25%,4%,14%,4%,20%,0.319,30.0,1700.0,76.4,9.05,310.0,CA,CALIFORNIA,2329.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",20%,8.7,6.9%,13%,3%,5%,0%,0%
1542,6037480703.0,1542,60,40,5,23,77,10,0,13,66,5,4.0,6,6,50,50,84,62576,1362,53,66%,13%,5%,10%,6%,14%,0.367,40.0,290.0,74.1,10.5,760.0,CA,CALIFORNIA,4265.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"South Pasadena, CA",14%,7.6,6.1%,4%,7%,8%,0%,0%
1543,6037650502.0,1543,74,26,3,18,82,20,0,9,56,2,8.0,3,8,47,53,83,52276,1555,75,56%,9%,3%,20%,3%,15%,0.343,20.0,78.0,56.7,9.86,2700.0,CA,CALIFORNIA,4276.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Torrance, CA",15%,7.9,7.9%,5%,11%,12%,0%,0%
1544,6037531302.0,1544,6,94,9,30,70,8,0,61,99,47,28.0,2,12,56,44,80,14830,1423,29,99%,61%,9%,8%,2%,18%,0.641,50.0,4200.0,66.4,11.3,2200.0,CA,CALIFORNIA,5734.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"East Los Angeles, CA",18%,9.8,10.9%,17%,0%,0%,0%,0%
1545,6037228600.0,1545,6,94,7,30,70,7,0,69,100,65,15.0,9,10,49,51,76,15088,1107,24,100%,69%,7%,7%,9%,23%,0.475,40.0,250.0,62.9,11.1,1600.0,CA,CALIFORNIA,5226.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",23%,11.2,9.3%,19%,1%,2%,0%,0%
1546,6037980004.0,1546,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,CA,CALIFORNIA,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9035.0,tract,blockgroup,"Palmdale, CA",,,,,,,,
1547,6037302504.0,1547,15,85,5,20,80,14,3,52,49,16,38.0,8,18,39,61,83,21977,1371,14,49%,52%,5%,14%,8%,15%,0.41,30.0,280.0,71.8,10.2,740.0,CA,CALIFORNIA,3770.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Glendale, CA",15%,10.1,17.2%,15%,5%,8%,0%,0%
1548,6037621400.0,1548,76,24,4,21,79,14,20,13,41,2,3.0,2,6,51,49,81,63904,1889,45,41%,13%,4%,14%,2%,17%,0.293,20.0,500.0,56.2,9.5,2300.0,CA,CALIFORNIA,4642.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Redondo Beach, CA",17%,8.3,5.6%,2%,10%,11%,0%,0%
1549,6037901101.0,1549,81,19,8,28,72,11,0,28,51,7,3.0,8,13,48,52,80,29086,1799,68,51%,28%,8%,11%,8%,18%,0.0895,20.0,43.0,75.7,6.61,1100.0,CA,CALIFORNIA,5695.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Lancaster, CA",18%,9.7,11.5%,3%,5%,5%,100%,100%
1550,6037408003.0,1550,44,56,6,20,80,18,0,19,94,21,14.0,7,18,53,47,82,27786,1195,79,94%,19%,6%,18%,7%,16%,0.34,30.0,140.0,81.5,11.2,1100.0,CA,CALIFORNIA,4631.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"West Covina, CA",16%,7.7,16.9%,13%,1%,5%,0%,0%
1551,6037432902.0,1551,26,74,4,18,82,24,0,23,93,29,21.0,8,10,51,49,84,25231,813,73,93%,23%,4%,24%,8%,13%,0.401,40.0,1300.0,77.1,10.8,1100.0,CA,CALIFORNIA,3100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Rosemead, CA",13%,7.2,10.2%,5%,15%,21%,0%,0%
1552,6037119201.0,1552,17,83,6,21,79,12,0,31,94,34,11.0,13,10,47,53,82,23871,849,83,94%,31%,6%,12%,13%,16%,0.279,30.0,99.0,77.3,8.82,280.0,CA,CALIFORNIA,4325.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9035.0,tract,blockgroup,"Los Angeles, CA",16%,8.9,9.6%,16%,8%,10%,0%,0%
